Frame	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
19440	97.195	228.75163	-503.65741	966.91199	265.67865	-485.50772	856.52338	385.25958	-429.36462	498.04135
19441	97.2	225.47369	-504.9325	978.13037	261.29434	-489.67719	866.91705	376.99939	-443.01666	505.93216
19442	97.205	222.63493	-505.50009	989.61908	257.09305	-493.33804	877.60071	368.60287	-456.34256	514.24066
19443	97.21	219.95108	-505.58859	1001.34143	253.03372	-496.32138	888.66229	360.40451	-469.79309	523.01813
19444	97.215	217.41652	-504.87228	1013.15979	249.09828	-498.84622	899.82965	352.03076	-482.67471	532.38885
19445	97.22	214.92337	-503.36038	1025.02222	245.17387	-500.40674	911.25409	343.79593	-495.19531	542.229
19446	97.225	212.60805	-501.28122	1036.95325	241.50571	-501.92355	922.68036	335.65735	-507.32159	552.61743
19447	97.23	210.36285	-498.56827	1048.79736	237.9543	-502.60443	934.32776	327.6756	-519.15295	563.39557
19448	97.235	208.293	-495.21634	1060.58447	234.65631	-502.65231	945.97339	319.74872	-530.35278	574.68402
19449	97.24	206.69258	-491.17038	1072.29431	231.43619	-502.09198	957.63251	311.86261	-541.38989	586.2652
19450	97.245	205.36349	-486.38364	1083.91565	228.53732	-500.86435	969.35852	303.99115	-551.58655	598.28448
19451	97.25	204.23344	-480.98465	1095.27576	225.84973	-499.04678	980.91663	296.09149	-561.25031	610.61688
19452	97.255	203.325	-475.01273	1106.4812	223.34821	-496.63669	992.49084	288.41061	-570.30267	623.22168
19453	97.26	202.60062	-468.5296	1117.41528	221.06123	-493.61353	1003.91302	280.78571	-578.85724	636.30786
19454	97.265	202.1241	-461.55176	1128.12756	218.94507	-490.17957	1015.18182	273.41446	-586.81671	649.57281
19455	97.27	201.83496	-454.12595	1138.53418	217.04453	-486.29193	1026.31946	266.27661	-594.29333	663.14075
19456	97.275	201.83408	-446.22385	1148.61011	215.40749	-481.8429	1037.32129	259.22006	-601.09692	676.91541
19457	97.28	202.12581	-437.76608	1158.52148	214.03918	-476.86795	1048.16455	252.40309	-607.41071	690.99817
19458	97.285	202.83521	-428.70612	1168.07544	212.96646	-471.48846	1058.85559	245.51523	-613.2049	705.35327
19459	97.29	203.90576	-419.53049	1177.2428	212.30112	-465.74124	1069.28162	238.85938	-618.49963	719.97003
19460	97.295	205.47966	-409.9407	1186.10205	211.85658	-459.60431	1079.51477	232.33356	-623.30823	734.73999
19461	97.3	207.33463	-400.08948	1194.58923	211.76895	-452.99139	1089.40063	226.12935	-627.54651	749.77527
19462	97.305	209.46796	-389.7551	1202.54272	211.94016	-445.94434	1099.0448	220.16927	-631.04681	764.87531
19463	97.31	211.64729	-379.23175	1210.06262	212.40707	-438.31113	1108.44104	214.49773	-633.9447	779.97693
19464	97.315	214.13882	-368.41385	1217.11023	212.96968	-431.0271	1117.36743	209.10463	-636.08966	795.06024
19465	97.32	216.85182	-357.45526	1223.74377	213.866	-423.03677	1125.96094	203.96141	-637.84247	810.05975
19466	97.325	219.87436	-346.30142	1229.9563	215.07639	-414.77829	1134.19116	199.01781	-638.71283	825.01428
19467	97.33	223.31261	-335.03519	1235.63782	216.55319	-406.19348	1141.96362	194.29042	-639.08496	839.68134
19468	97.335	227.10905	-323.59006	1240.80896	218.38164	-397.33447	1149.32141	189.9357	-638.49274	854.28271
19469	97.34	231.22377	-311.91339	1245.43958	220.47392	-388.18729	1156.20593	185.80186	-637.28278	868.44086
19470	97.345	235.41748	-300.30008	1249.56091	222.7859	-378.85516	1162.65222	181.86761	-635.3924	882.32794
19471	97.35	239.85919	-288.58414	1253.19177	225.30571	-369.33734	1168.64685	178.40352	-632.11462	895.68011
19472	97.355	244.41599	-276.86774	1256.4231	228.09193	-359.63547	1174.17383	175.14391	-627.82526	908.86835
19473	97.36	249.1895	-265.1998	1259.1853	231.04263	-349.80481	1179.24707	172.04184	-628.30426	922.4917
19474	97.365	254.11929	-253.42186	1261.37695	234.16664	-339.89124	1183.89807	169.62263	-623.09204	934.65057
19475	97.37	259.3194	-241.58124	1263.1167	237.59694	-329.81741	1188.00928	167.11024	-617.71625	946.60767
19476	97.375	264.77679	-229.76715	1264.29382	241.22511	-319.62238	1191.6637	164.98189	-612.42676	958.25977
19477	97.38	270.35635	-218.07138	1265.08325	245.07796	-309.32733	1194.98425	163.04596	-606.90167	969.48132
19478	97.385	276.24365	-206.36496	1265.4436	249.17717	-298.99841	1197.76318	161.38608	-600.87677	980.39471
19479	97.39	282.18652	-194.75198	1265.30176	253.42429	-288.60754	1200.146	160.12346	-594.47205	990.86523
19480	97.395	288.3624	-183.2149	1264.75647	257.91989	-278.18692	1202.07336	159.05698	-587.84656	1000.90387
19481	97.4	294.75253	-171.63335	1263.77246	262.48343	-267.776	1203.70422	158.29279	-580.77344	1010.44794
19482	97.405	301.20422	-160.13089	1262.35522	267.35223	-257.28583	1204.7428	157.79041	-573.3476	1019.58044
19483	97.41	307.83658	-148.63638	1260.47363	272.32678	-246.72293	1205.39404	157.42314	-565.50848	1028.2926
19484	97.415	314.68262	-137.44519	1258.24731	277.56558	-236.21986	1205.61804	157.37921	-557.35553	1036.63904
19485	97.42	321.70541	-126.34702	1255.57227	282.95117	-225.71722	1205.43762	157.53069	-549.23584	1044.505
19486	97.425	328.87592	-115.32682	1252.5238	288.46466	-215.33594	1204.82654	157.92665	-540.72119	1051.88806
19487	97.43	336.14069	-104.44942	1249.08301	294.18152	-204.85757	1203.80481	158.55228	-531.93286	1058.68677
19488	97.435	343.49954	-93.61753	1245.2373	300.0524	-194.517	1202.43408	159.25951	-522.71112	1065.1488
19489	97.44	350.89343	-82.9654	1241.04968	305.96481	-184.15018	1200.6571	160.39354	-513.37097	1071.14868
19490	97.445	358.55746	-72.44907	1236.55933	312.11349	-173.89497	1198.44263	161.70923	-503.94699	1076.5968
19491	97.45	366.23141	-62.10536	1231.64905	318.31454	-163.74887	1195.94153	163.18109	-494.33954	1081.64331
19492	97.455	374.01819	-51.96548	1226.45288	324.60458	-153.73952	1193.08167	164.8817	-484.65442	1086.23145
19493	97.46	381.98907	-41.95714	1220.87695	331.12292	-143.59447	1189.74939	166.74373	-474.59592	1090.28149
19494	97.465	389.98117	-32.18084	1215.00085	337.69662	-133.76047	1186.14282	168.80739	-464.63705	1093.85645
19495	97.47	397.97324	-22.48703	1208.82605	344.35184	-124.05713	1182.09436	171.06224	-454.42407	1096.97852
19496	97.475	406.04681	-12.97071	1202.40417	351.04782	-114.37669	1177.84106	173.49954	-444.11417	1099.56116
19497	97.48	414.1958	-3.67481	1195.76074	357.91232	-104.86124	1173.26758	176.21114	-433.68909	1101.74548
19498	97.485	422.40378	5.4774	1188.80554	364.88	-95.45625	1168.35168	179.03397	-423.07803	1103.43921
19499	97.49	430.7533	14.41917	1181.67871	372.0304	-86.11986	1163.26855	182.02988	-412.63226	1104.6145
19500	97.495	439.21292	23.22687	1174.29565	379.23257	-77.02216	1157.8269	185.08675	-402.10861	1105.20825
19501	97.5	447.74832	31.69998	1166.65442	386.47055	-68.02324	1152.16724	188.30542	-391.5683	1105.43005
19502	97.505	456.43222	40.00774	1159.01111	393.69562	-59.09935	1145.75098	191.7187	-380.9783	1105.22925
19503	97.51	464.86801	48.25954	1150.63391	401.0929	-50.33128	1139.50122	195.23901	-370.46255	1104.57312
19504	97.515	473.45752	56.32208	1142.42493	408.57028	-41.74488	1132.95654	198.87779	-359.91006	1103.4906
19505	97.52	482.0831	64.23035	1133.9718	416.02188	-33.23463	1126.1427	202.68719	-349.435	1101.96912
19506	97.525	490.68054	71.95251	1125.4104	423.57877	-24.83939	1119.19043	206.63274	-338.98724	1100.03857
19507	97.53	499.36188	79.57246	1116.58289	431.1076	-16.5813	1111.93506	210.74771	-328.52847	1097.79443
19508	97.535	508.11218	86.91132	1107.76807	438.78214	-8.49529	1104.57117	214.80586	-318.16391	1095.12195
19509	97.54	516.94971	94.08175	1098.80273	446.58926	-0.54617	1096.87939	219.12726	-307.78641	1092.1488
19510	97.545	525.84375	101.04484	1089.65625	454.40051	7.20589	1089.19031	223.46941	-297.40915	1088.68311
19511	97.55	534.77313	107.88608	1080.46704	462.37384	14.73677	1081.30078	227.90437	-287.15894	1084.75183
19512	97.555	543.75763	114.53666	1071.22852	470.31369	22.16107	1073.28064	232.38541	-276.79047	1080.96143
19513	97.56	552.38544	121.02596	1062.01721	478.34729	29.53201	1065.14014	237.06781	-266.71167	1076.46716
19514	97.565	561.63947	127.5099	1052.76282	486.38791	36.75755	1056.97229	241.91075	-256.66888	1071.60107
19515	97.57	570.98547	133.54118	1043.46899	494.13226	44.24038	1048.76038	246.82924	-246.72662	1066.40442
19516	97.575	579.7262	139.9534	1034.28564	502.21286	51.21894	1040.36255	251.82765	-236.84531	1060.82471
19517	97.58	588.91028	145.96516	1025.09509	510.45438	58.14351	1031.95142	256.94296	-227.02345	1054.84375
19518	97.585	598.15405	151.79922	1015.9187	518.71747	64.89314	1023.52588	262.13809	-217.27629	1048.60999
19519	97.59	607.51697	157.53223	1006.88098	527.14117	71.58585	1015.06091	267.39322	-207.58656	1042.04199
19520	97.595	616.88177	163.08339	997.84851	535.60492	78.14838	1006.54077	272.82455	-197.88058	1035.29395
19521	97.6	626.39618	168.63454	988.96167	544.18854	84.59512	997.95941	278.29416	-188.36891	1028.04382
19522	97.605	635.85199	173.94987	980.10925	552.83069	90.94524	989.45294	283.93832	-179.00555	1020.54144
19523	97.61	645.56665	179.34364	971.35944	561.47626	97.21645	981.03271	289.67975	-169.67712	1012.7915
19524	97.615	655.20038	184.55832	962.79907	570.25922	103.36522	972.65137	295.5986	-160.41133	1004.89038
19525	97.62	664.96228	189.72525	954.35406	579.20154	109.46318	964.24274	301.56174	-151.28691	996.6911
19526	97.625	674.71088	194.84058	945.99359	588.10999	115.54913	955.90808	307.65973	-142.28296	988.32129
19527	97.63	684.59381	199.84171	937.74982	597.03149	121.55906	947.69427	313.92386	-133.17914	979.72406
19528	97.635	694.59894	204.71121	929.67419	606.18567	127.38923	939.38684	320.26816	-124.27569	970.90186
19529	97.64	704.71802	209.70493	921.7912	615.46674	133.19821	931.26508	326.84128	-115.57458	961.94293
19530	97.645	714.30328	214.2406	913.97198	624.79175	138.90662	923.13611	333.46985	-106.85366	952.69855
19531	97.65	725.52777	219.38853	906.3761	634.12158	144.53519	915.0318	340.2746	-98.19844	943.42419
19532	97.655	735.47418	223.8696	898.83624	643.68982	150.17905	907.10742	347.25552	-89.59294	933.90936
19533	97.66	745.85266	228.47008	891.43475	653.4054	155.60571	899.1684	354.34039	-81.02056	924.28131
19534	97.665	756.5025	233.01109	884.27826	663.28973	161.16553	891.42609	361.7446	-72.45271	914.57538
19535	97.67	767.25964	237.56143	877.25183	673.23889	166.60318	883.74371	369.25909	-63.97074	904.71265
19536	97.675	778.17896	242.01566	870.36426	683.43689	172.01068	876.13641	376.98877	-55.5762	894.69464
19537	97.68	789.26062	246.49425	863.67078	693.69904	177.4183	868.58521	384.91293	-47.22855	884.64502
19538	97.685	800.33856	250.86363	857.12598	704.20428	182.69409	861.21967	393.05405	-38.80413	874.42139
19539	97.69	811.81201	255.24257	850.76276	715.07642	187.99326	853.92834	401.46765	-30.44801	864.17059
19540	97.695	823.38715	259.40643	844.57245	725.87555	193.11804	846.72607	410.15298	-22.04859	853.85028
19541	97.7	835.24713	263.58798	838.59851	736.90143	198.19489	839.73041	418.99335	-13.72043	843.4635
19542	97.705	847.14948	267.58981	832.72589	748.32727	203.28943	832.85614	428.14084	-5.4111	833.04901
19543	97.71	859.33978	271.58273	827.0976	759.79102	208.3076	826.0332	437.55612	2.87517	822.63776
19544	97.715	871.68823	275.57492	821.54858	771.50079	213.2485	819.42511	447.15533	11.17079	812.28625
19545	97.72	884.08197	279.45718	816.17645	783.34265	218.13641	812.83228	457.13315	19.37817	802.03943
19546	97.725	896.71399	283.24258	810.94275	795.39307	223.01337	806.50092	467.31116	27.54432	791.90472
19547	97.73	909.50946	286.99326	805.87726	807.58813	227.84624	800.25824	477.68399	35.68763	781.99658
19548	97.735	921.96619	290.57608	800.94208	819.50562	232.2157	794.14624	488.37857	43.94088	772.26019
19549	97.74	935.78137	294.12299	796.11353	832.74316	237.03455	788.32678	499.259	52.12178	762.85956
19550	97.745	949.17828	297.44193	791.44562	845.65515	241.5381	782.6568	510.30603	60.40256	753.95007
19551	97.75	962.82196	300.65894	787.06281	858.75177	245.96608	777.11823	521.75482	68.41068	744.50104
19552	97.755	976.60974	303.8559	782.79712	871.9809	250.29588	771.841	533.41565	76.64995	735.9397
19553	97.76	990.57635	306.94943	778.73041	885.50055	254.57852	766.80743	545.19012	84.96	727.6311
19554	97.765	1004.72296	309.88754	774.90552	899.03668	259.04868	762.00171	557.2738	93.19737	719.71112
19555	97.77	1019.03174	312.73337	771.30499	913.12097	262.8475	757.45715	569.50983	101.40521	712.11475
19556	97.775	1033.59778	315.31793	767.9259	927.10773	266.83127	753.22369	582.04761	109.69301	704.86011
19557	97.78	1048.33325	317.81058	764.92328	941.35217	270.68414	749.435	594.62207	118.01472	698.12073
19558	97.785	1063.1012	320.06183	762.18237	955.63702	274.45459	745.86157	607.41553	126.41454	691.78107
19559	97.79	1078.0896	322.25055	759.77789	970.07129	278.04306	742.63611	620.28162	134.78923	685.86591
19560	97.795	1093.03467	324.32492	757.78448	984.64856	281.58459	739.94769	633.28552	143.1176	680.40948
19561	97.8	1108.03601	326.26987	756.16327	999.07489	285.10721	737.43292	646.44208	151.3791	675.40662
19562	97.805	1123.01086	328.18671	754.96948	1013.69659	288.39099	735.4729	659.5639	159.55737	670.88147
19563	97.81	1137.95227	330.04025	754.21765	1028.25232	291.87881	733.93732	673.10358	167.70044	667.08063
19564	97.815	1152.82263	331.76926	753.90295	1042.77502	295.12045	732.89203	686.3515	175.95476	663.24023
19565	97.82	1167.59619	333.46722	754.12262	1057.1665	298.27881	732.33685	699.54681	184.0825	660.05359
19566	97.825	1182.24426	335.08261	754.92145	1071.50598	301.48172	732.28174	713.04395	192.22765	657.32343
19567	97.83	1196.771	336.45212	756.23651	1085.75757	304.52161	732.80823	726.30286	200.25693	654.96777
19568	97.835	1211.1333	337.96204	758.29468	1099.82739	307.49985	733.89764	739.67786	208.32597	653.08789
19569	97.84	1225.17029	339.54514	760.88153	1113.70154	310.58987	735.52753	752.90057	216.18478	651.62994
19570	97.845	1238.9751	341.09723	764.1507	1127.33862	313.6076	737.72241	766.16272	224.05359	650.58099
19571	97.85	1252.48218	342.72986	768.01251	1140.74414	316.74295	740.50031	779.26984	231.76527	649.90039
19572	97.855	1265.65369	344.41388	772.47156	1153.74243	319.75793	743.88464	792.32452	239.35495	649.65582
19573	97.86	1278.41992	346.13974	777.65796	1166.67529	322.83154	747.96973	805.16937	246.72357	649.75055
19574	97.865	1290.87524	347.85699	783.52625	1179.13672	325.82504	752.53363	817.96893	254.06102	650.16394
19575	97.87	1302.86621	349.59326	790.13702	1191.32117	328.91745	757.71796	830.58307	261.35516	651.01392
19576	97.875	1313.82324	351.41837	797.33002	1202.29077	332.17346	763.56665	842.98871	268.46136	652.17175
19577	97.88	1325.66797	353.22406	805.32043	1214.56335	335.06018	770.01062	855.29742	275.39175	653.66498
19578	97.885	1335.49561	354.76627	813.73486	1225.52258	338.03534	776.93671	867.36725	282.25653	655.52502
19579	97.89	1346.38	357.09705	823.16119	1236.07324	341.21295	784.60992	879.3064	289.00302	657.78369
19580	97.895	1356.11755	359.10876	832.92297	1246.19556	344.24945	792.60297	890.90106	295.5524	660.39105
19581	97.9	1365.33069	361.07153	843.2984	1255.95117	347.1481	801.36847	902.27509	301.91782	663.39886
19582	97.905	1374.06238	363.01489	854.33093	1265.10217	350.14972	810.52649	913.43335	308.35855	666.72485
19583	97.91	1382.11743	364.88251	865.90558	1273.89111	353.10983	820.29761	924.28021	314.51038	670.46783
19584	97.915	1389.72693	366.71396	878.06567	1282.23206	355.92245	830.48334	935.00995	320.61102	674.57758
19585	97.92	1396.87988	368.36191	890.71332	1290.09888	358.66843	841.2215	945.31616	326.67737	679.09265
19586	97.925	1403.37463	370.24554	903.72491	1297.44849	361.32324	852.38068	955.47498	332.66687	684.02783
19587	97.93	1409.32031	371.82764	917.3418	1304.17786	364.04156	863.90997	965.2807	338.51044	689.30243
19588	97.935	1414.81079	373.2713	931.27948	1309.76306	365.9404	875.96191	974.57599	344.30048	694.91089
19589	97.94	1419.84949	374.6629	945.64319	1316.4928	368.67032	888.50659	984.13367	349.80139	700.95844
19590	97.945	1424.08606	375.93069	960.25385	1321.86243	370.85205	901.33252	993.12598	355.27863	707.36578
19591	97.95	1428.00293	376.87711	975.51746	1327.05029	373.05386	914.4632	1001.73346	360.66714	714.23096
19592	97.955	1431.29333	377.76895	990.89148	1331.34082	374.95694	927.86591	1010.07568	365.97467	721.37665
19593	97.96	1433.88293	378.47751	1006.68549	1335.24548	376.63422	941.80786	1018.06201	371.15976	728.86499
19594	97.965	1435.87939	378.9967	1022.70001	1338.53162	378.2699	955.672	1025.62573	376.17746	736.6557
19595	97.97	1437.34546	379.53564	1038.95532	1341.32312	379.64944	970.1264	1033.02856	380.92963	744.76288
19596	97.975	1438.17041	379.57773	1055.67627	1343.62952	380.85489	984.81378	1040.01563	385.67822	753.07983
19597	97.98	1432.03723	378.82623	1074.03931	1345.27625	381.87305	999.56873	1046.74963	390.27185	761.62396
19598	97.985	1433.02686	378.86771	1090.92334	1346.90698	382.75897	1014.46027	1053.17444	394.67737	770.35126
19599	97.99	1433.16528	378.65887	1107.61243	1346.95593	383.17496	1029.96362	1059.28467	399.05548	779.26343
19600	97.995	1432.7561	378.24402	1124.82385	1346.88708	383.70856	1045.44519	1065.16675	403.25278	788.41907
19601	98	1431.75293	377.52774	1141.91492	1346.75452	384.02432	1060.69995	1070.78906	407.28403	797.70776
19602	98.005	1429.87573	376.43997	1159.02698	1345.45435	383.7532	1076.38196	1076.03308	411.09927	807.15125
19603	98.01	1427.63574	375.35065	1176.37598	1343.61572	383.30344	1092.01147	1080.73657	414.78409	816.77167
19604	98.015	1421.59521	372.40695	1194.31262	1341.43665	382.72034	1107.77197	1085.59497	418.40967	826.59644
19605	98.02	1416.87927	370.28894	1211.78772	1338.71313	381.92307	1123.45044	1089.96497	421.75662	836.50806
19606	98.025	1410.24695	367.52347	1229.56104	1335.41003	380.99579	1139.08667	1094.04712	424.98276	846.37994
19607	98.03	1403.68201	364.71976	1246.87769	1331.41431	379.42181	1154.87207	1097.9408	428.02283	856.46832
19608	98.035	1396.3446	361.5535	1264.37268	1326.6488	377.6727	1170.35876	1101.53906	430.97647	866.52155
19609	98.04	1388.4519	358.00552	1281.4707	1321.39075	375.60983	1185.80188	1105.02783	433.70764	876.5802
19610	98.045	1379.77466	354.16458	1298.4895	1315.58374	373.2804	1201.2074	1108.28735	436.39838	886.64868
19611	98.05	1370.57336	350.00775	1315.18262	1309.19092	370.74481	1216.33325	1111.38708	438.79626	896.74371
19612	98.055	1360.35669	345.46994	1331.40625	1302.20776	367.84338	1231.11011	1114.30164	441.17651	906.79144
19613	98.06	1349.86987	340.71762	1347.47546	1294.66406	364.60986	1245.67151	1116.94604	443.42831	916.92505
19614	98.065	1338.45544	335.44211	1362.91748	1286.57654	361.17871	1259.8512	1119.50537	445.45981	927.00055
19615	98.07	1326.66235	330.01566	1377.84009	1278.12915	357.40793	1273.55322	1121.64172	447.34164	937.05127
19616	98.075	1314.17822	324.18655	1392.41345	1269.10339	353.40796	1287.11768	1123.54358	449.22064	947.19385
19617	98.08	1301.27844	318.00848	1406.13123	1259.85461	349.14923	1300.04968	1125.20801	450.75989	957.23853
19618	98.085	1288.0343	311.75507	1419.3894	1249.54163	344.57941	1312.37756	1126.58215	452.15256	967.30743
19619	98.09	1274.02368	305.30157	1431.79822	1239.21252	339.9407	1324.41162	1127.51929	453.34555	977.15112
19620	98.095	1259.95361	298.59741	1443.67188	1228.63538	335.14536	1335.7666	1128.21484	454.41495	987.05078
19621	98.1	1245.07849	291.60983	1454.61499	1217.62695	330.06244	1346.48828	1128.47583	455.36121	996.84772
19622	98.105	1230.3075	284.56265	1464.7865	1206.3689	324.83243	1356.6228	1128.43262	455.99124	1006.48163
19623	98.11	1215.2373	277.36334	1474.25977	1194.76099	319.36819	1366.11414	1127.93921	456.42859	1015.95276
19624	98.115	1200.09619	270.02307	1482.97485	1182.95349	313.82477	1374.97522	1127.08167	456.67862	1025.20911
19625	98.12	1184.7124	262.59256	1490.90808	1170.91882	308.21341	1383.23499	1125.67761	456.78882	1034.26392
19626	98.125	1169.25232	255.12996	1498.05713	1158.63025	302.51837	1390.77576	1123.92273	456.73022	1043.08313
19627	98.13	1153.6886	247.52798	1504.49231	1146.20715	296.67972	1397.69214	1121.70935	456.35977	1051.58948
19628	98.135	1138.08997	239.98399	1509.9978	1133.69482	290.85626	1403.85852	1119.08374	455.85873	1059.72473
19629	98.14	1122.43677	232.43596	1514.8374	1120.96204	284.90823	1409.43628	1116.01318	455.10538	1067.52966
19630	98.145	1106.8064	224.96794	1518.95837	1108.1792	278.92911	1414.27466	1112.61743	454.12378	1074.90527
19631	98.15	1091.19385	217.40973	1522.2489	1095.46655	272.90936	1418.48633	1108.73425	452.98575	1081.90369
19632	98.155	1075.6665	209.87912	1524.82385	1082.43335	266.89197	1421.98059	1104.46753	451.6301	1088.4231
19633	98.16	1060.17749	202.41386	1526.66357	1069.57751	260.85913	1424.78589	1099.7677	450.13879	1094.41858
19634	98.165	1044.76172	195.12964	1527.7417	1056.64392	254.81548	1426.94922	1094.75317	448.41599	1099.99341
19635	98.17	1029.39832	187.75366	1528.19604	1043.65625	248.80476	1428.48938	1089.45032	446.60495	1104.99915
19636	98.175	1014.23615	180.46484	1528.00623	1030.7124	242.74838	1429.43323	1083.85034	444.49493	1109.54626
19637	98.18	999.05225	173.24327	1527.12622	1017.75763	236.76443	1429.77612	1077.92639	442.2684	1113.52429
19638	98.185	984.02649	166.00891	1525.62195	1004.80188	230.71822	1429.42407	1071.83545	439.88782	1116.96289
19639	98.19	969.0766	158.87053	1523.44482	991.91559	224.62759	1428.46777	1065.50806	437.34412	1119.95776
19640	98.195	954.3421	151.67484	1520.58997	979.05017	218.5296	1426.99597	1058.96533	434.8027	1122.47925
19641	98.2	939.56793	144.45924	1517.22498	966.27124	212.42021	1424.80859	1052.30591	432.11853	1124.43579
19642	98.205	925.13269	137.2748	1513.12585	953.58679	206.2607	1422.10291	1045.55139	429.29083	1125.93054
19643	98.21	910.79449	130.11536	1508.51453	941.07135	200.09523	1418.77026	1038.67566	426.32349	1126.87659
19644	98.215	896.62213	122.97449	1503.26221	928.63757	193.96053	1414.89246	1031.73657	423.11023	1127.2395
19645	98.22	882.61078	115.9047	1497.42786	916.22437	187.73444	1410.35767	1024.72949	419.92014	1127.14648
19646	98.225	868.65625	108.77082	1491.04309	904.0434	181.536	1405.37207	1017.6416	416.50116	1126.50244
19647	98.23	855.21741	101.83408	1484.14978	892.03564	175.37206	1399.77612	1010.32971	413.04752	1125.20789
19648	98.235	841.89886	94.77499	1476.66321	880.05377	169.17108	1393.65845	1003.50983	409.51019	1123.57971
19649	98.24	828.71661	87.88253	1468.6106	868.40472	162.98897	1387.0177	996.4834	405.89203	1121.40637
19650	98.245	815.81647	80.89694	1460.07629	856.88092	156.84427	1379.84863	989.45734	402.16751	1118.72729
19651	98.25	803.14105	74.04747	1450.94531	845.42896	150.61508	1372.15552	982.50287	398.38458	1115.52625
19652	98.255	790.65332	67.25386	1441.39929	834.37653	144.50278	1363.99097	975.59955	394.33118	1111.78711
19653	98.26	778.49756	60.56283	1431.40088	823.39142	138.40744	1355.29822	968.8606	390.31107	1107.56799
19654	98.265	766.76447	53.96603	1420.89648	812.72144	132.32588	1346.19006	962.14337	386.09988	1102.80908
19655	98.27	754.82697	47.31207	1410.00024	802.14868	126.35146	1336.59863	955.5788	381.93625	1097.63562
19656	98.275	743.34882	40.71777	1398.62585	791.89258	120.33632	1326.59595	949.00623	377.65775	1091.97791
19657	98.28	732.242	34.20573	1386.91492	781.8783	114.25282	1316.19873	942.57544	373.24139	1085.76819
19658	98.285	721.43146	27.79149	1374.90662	772.1366	108.30482	1305.43848	936.23383	368.74307	1079.13696
19659	98.29	710.91345	21.41868	1362.50415	762.67096	102.38382	1294.33667	929.99786	364.24881	1072.05811
19660	98.295	700.64453	15.08491	1349.83252	753.50952	96.52016	1282.91016	923.88226	359.52884	1064.44885
19661	98.3	690.86853	8.89156	1336.92969	745.3139	90.94822	1271.21069	917.81146	354.78308	1056.31616
19662	98.305	681.32391	2.81304	1323.83704	735.89081	84.82445	1259.05762	911.94415	349.81024	1047.64221
19663	98.31	672.09949	-3.20457	1310.55627	727.49902	79.02224	1246.78113	906.18628	344.78394	1038.48804
19664	98.315	663.22821	-9.1124	1297.08862	719.35474	73.33359	1234.26538	900.5481	339.59769	1028.74255
19665	98.32	654.57452	-14.93918	1283.5365	711.57959	67.57036	1221.5155	895.19006	334.27417	1018.56775
19666	98.325	646.32513	-20.657	1269.87573	703.98828	61.93133	1208.57593	889.94385	328.73447	1007.98468
19667	98.33	638.37476	-26.41502	1256.13062	696.67896	56.20039	1195.50659	884.72198	323.10648	996.93671
19668	98.335	630.58435	-32.04285	1242.40051	689.50989	50.4145	1182.2478	879.73608	317.2829	985.58478
19669	98.34	623.35022	-37.82424	1228.55591	682.8089	44.6792	1168.93689	874.91064	311.34509	973.82623
19670	98.345	616.29114	-43.62076	1214.76318	676.29407	38.81154	1155.54297	870.18292	305.20544	961.849
19671	98.35	609.47662	-49.42633	1200.94543	670.06165	32.90353	1142.16992	865.90009	299.05396	949.66022
19672	98.355	603.01886	-55.31393	1187.22742	664.09509	26.91248	1128.72937	861.00177	292.31223	937.15039
19673	98.36	596.79919	-61.22257	1173.61572	658.29413	20.83805	1115.34387	856.73083	285.59305	924.42163
19674	98.365	590.83521	-67.27513	1160.12463	652.77997	14.57082	1101.93872	852.58417	278.70639	911.57263
19675	98.37	585.11115	-73.27171	1146.73669	647.39233	8.30444	1088.68311	848.58026	271.58017	898.46893
19676	98.375	579.65527	-79.39875	1133.54932	642.28595	1.94474	1075.4707	844.63196	264.31351	885.25464
19677	98.38	574.36407	-85.55331	1120.56482	637.38739	-4.55122	1062.40186	840.77405	256.71857	871.88507
19678	98.385	569.34259	-91.74289	1107.85925	632.63367	-11.1428	1049.50781	837.01563	248.93636	858.38165
19679	98.39	564.55011	-98.04057	1095.35315	628.08801	-17.81541	1036.7561	833.47101	240.90872	844.82385
19680	98.395	559.96057	-104.36688	1083.19263	623.70837	-24.58346	1024.27832	829.90381	232.60777	831.18176
19681	98.4	555.50745	-110.69668	1071.3645	619.48193	-31.45422	1011.93738	826.46045	224.04733	817.37671
19682	98.405	551.23462	-117.12831	1059.78882	615.31927	-38.4901	999.78058	823.04846	215.11522	803.56561
19683	98.41	547.11493	-123.54641	1048.62708	611.42029	-45.56167	988.0238	819.77368	206.00835	789.74414
19684	98.415	543.20593	-130.00581	1037.87122	607.59155	-52.68055	976.43481	816.49634	196.62994	775.81805
19685	98.42	539.41528	-136.54648	1027.41968	603.96747	-59.97281	965.16711	813.51025	186.9892	761.86621
19686	98.425	535.78131	-143.02647	1017.34418	600.44647	-67.26755	954.23102	809.92572	176.64537	747.85272
19687	98.43	532.23566	-149.56293	1007.66547	597.04022	-74.74008	943.48273	806.61322	166.13596	733.71118
19688	98.435	528.84918	-155.96487	998.3653	593.6228	-82.21748	932.97058	803.39252	155.14569	719.51794
19689	98.44	525.5459	-162.37471	989.39008	590.27307	-89.70745	922.78821	800.16284	143.93321	705.30438
19690	98.445	522.18774	-168.63406	980.79883	586.94519	-97.20052	912.84344	796.98773	132.12524	691.08429
